320,192,1929,1,0,0:0:0:0:
64,192,1929,1,0,0:0:0:0:
320,192,2397,1,0,0:0:0:0:
192,192,2397,1,0,0:0:0:0:
448,192,2866,1,0,0:0:0:0:
64,192,3335,1,0,0:0:0:0:
320,192,3335,1,0,0:0:0:0:
192,192,3804,1,0,0:0:0:0:
320,192,4272,1,0,0:0:0:0:
448,192,4272,1,0,0:0:0:0:
64,192,4741,1,0,0:0:0:0:
192,192,5210,1,0,0:0:0:0:
448,192,5210,1,0,0:0:0:0:
320,192,5679,1,0,0:0:0:0:
64,192,6147,1,0,0:0:0:0:
192,192,6147,1,0,0:0:0:0:
448,192,6616,1,0,0:0:0:0:
192,192,7085,1,0,0:0:0:0:
320,192,7085,1,0,0:0:0:0:
64,192,7554,1,0,0:0:0:0:
192,192,8022,1,0,0:0:0:0:
448,192,8022,1,0,0:0:0:0:
320,192,8491,1,0,0:0:0:0:
64,192,8960,1,0,0:0:0:0:
448,192,8960,1,0,0:0:0:0:
192,192,9429,1,0,0:0:0:0:
320,192,9897,1,0,0:0:0:0:
448,192,9897,1,0,0:0:0:0:
64,192,10366,1,0,0:0:0:0:
192,192,10835,1,0,0:0:0:0:
448,192,10835,1,0,0:0:0:0:
320,192,11304,1,0,0:0:0:0:
64,192,11772,1,0,0:0:0:0:
448,192,11772,1,0,0:0:0:0:
192,192,12241,1,0,0:0:0:0:
64,192,12710,1,0,0:0:0:0:
320,192,12710,1,0,0:0:0:0:
448,192,13179,1,0,0:0:0:0:
192,192,13647,1,0,0:0:0:0:
320,192,13647,1,0,0:0:0:0:
64,192,14116,1,0,0:0:0:0:
448,192,14585,1,0,0:0:0:0:
320,192,14585,1,0,0:0:0:0:
64,192,15054,128,0,15538:0:0:0:0:
448,192,15538,128,0,16007:0:0:0:0:
192,192,16007,128,0,16476:0:0:0:0:
64,192,16476,128,0,16929:0:0:0:0:
320,192,16929,1,0,0:0:0:0:
448,192,16929,1,0,0:0:0:0:
64,192,17397,1,0,0:0:0:0:
192,192,17397,1,0,0:0:0:0:
448,192,17866,1,0,0:0:0:0:
320,192,17866,1,0,0:0:0:0:
64,192,18335,1,0,0:0:0:0:
192,192,18335,1,0,0:0:0:0:
320,192,18804,1,0,0:0:0:0:
448,192,18804,1,0,0:0:0:0:
192,192,19272,1,0,0:0:0:0:
320,192,19272,1,0,0:0:0:0:
64,192,19741,1,0,0:0:0:0:
448,192,19741,1,0,0:0:0:0:
320,192,20210,1,0,0:0:0:0:
192,192,20210,1,0,0:0:0:0:
64,192,20679,1,0,0:0:0:0:
448,192,20679,1,0,0:0:0:0:
192,192,21147,1,0,0:0:0:0:
448,192,21147,1,0,0:0:0:0:
64,192,21616,1,0,0:0:0:0:
320,192,21616,1,0,0:0:0:0:
192,192,22085,1,0,0:0:0:0:
448,192,22085,1,0,0:0:0:0:
320,192,22554,1,0,0:0:0:0:
64,192,22554,1,0,0:0:0:0:
320,192,23022,1,0,0:0:0:0:
448,192,23022,1,0,0:0:0:0:
192,192,23491,1,0,0:0:0:0:
64,192,23491,1,0,0:0:0:0:
448,192,23960,1,0,0:0:0:0:
192,192,23960,1,0,0:0:0:0:
64,192,24429,1,0,0:0:0:0:
320,192,24429,1,0,0:0:0:0:
192,192,24897,1,0,0:0:0:0:
320,192,24897,1,0,0:0:0:0:
64,192,25366,1,0,0:0:0:0:
320,192,25366,1,0,0:0:0:0:
320,192,25835,1,0,0:0:0:0:
448,192,25835,1,0,0:0:0:0:
320,192,26304,1,0,0:0:0:0:
64,192,26304,1,0,0:0:0:0:
192,192,26772,1,0,0:0:0:0:
320,192,26772,1,0,0:0:0:0:
64,192,27241,1,0,0:0:0:0:
448,192,27241,1,0,0:0:0:0:
192,192,27710,1,0,0:0:0:0:
64,192,27710,1,0,0:0:0:0:
192,192,28179,1,0,0:0:0:0:
448,192,28179,1,0,0:0:0:0:
320,192,28647,1,0,0:0:0:0:
192,192,28647,1,0,0:0:0:0:
64,192,29116,1,0,0:0:0:0:
320,192,29116,1,0,0:0:0:0:
320,192,29585,1,0,0:0:0:0:
448,192,29585,1,0,0:0:0:0:
448,192,30054,1,0,0:0:0:0:
320,192,30288,1,0,0:0:0:0:
192,192,30522,1,0,0:0:0:0:
64,192,30757,1,0,0:0:0:0:
448,192,30991,128,0,31929:0:0:0:0:
192,192,31929,1,0,0:0:0:0:
64,192,31929,128,0,32866:0:0:0:0:
320,192,32866,128,0,33804:0:0:0:0:
192,192,33804,128,0,34741:0:0:0:0:
64,192,34741,128,0,35679:0:0:0:0:
448,192,35679,128,0,36616:0:0:0:0:
320,192,36616,128,0,37554:0:0:0:0:
64,192,37554,128,0,38491:0:0:0:0:
192,192,38491,128,0,39429:0:0:0:0:
448,192,39429,128,0,40366:0:0:0:0:
64,192,39429,1,0,0:0:0:0:
192,192,40366,128,0,41304:0:0:0:0:
64,192,41304,128,0,42241:0:0:0:0:
448,192,42241,128,0,43179:0:0:0:0:
320,192,43179,128,0,44116:0:0:0:0:
192,192,44116,128,0,45054:0:0:0:0:
64,192,45054,128,0,45991:0:0:0:0:
320,192,45991,128,0,46929:0:0:0:0:
448,192,46929,1,0,0:0:0:0:
64,192,46929,128,0,47397:0:0:0:0:
448,192,47397,128,0,47866:0:0:0:0:
320,192,47866,128,0,48335:0:0:0:0:
64,192,48335,128,0,48804:0:0:0:0:
192,192,48804,128,0,49272:0:0:0:0:
448,192,49272,128,0,49741:0:0:0:0:
320,192,49741,128,0,50210:0:0:0:0:
192,192,50210,128,0,50679:0:0:0:0:
320,192,50679,128,0,51147:0:0:0:0:
64,192,51147,128,0,51616:0:0:0:0:
192,192,51616,128,0,52085:0:0:0:0:
448,192,52085,128,0,52554:0:0:0:0:
320,192,52554,128,0,53022:0:0:0:0:
64,192,53022,128,0,53491:0:0:0:0:
192,192,53491,128,0,53960:0:0:0:0:
448,192,53960,128,0,54429:0:0:0:0:
64,192,54429,128,0,54897:0:0:0:0:
320,192,54897,128,0,55366:0:0:0:0:
192,192,55366,128,0,55835:0:0:0:0:
448,192,55835,128,0,56304:0:0:0:0:
320,192,56304,128,0,56772:0:0:0:0:
192,192,56772,128,0,57241:0:0:0:0:
64,192,57241,128,0,57710:0:0:0:0:
320,192,57710,128,0,58179:0:0:0:0:
192,192,58179,128,0,58647:0:0:0:0:
448,192,58647,128,0,59116:0:0:0:0:
64,192,59116,128,0,59585:0:0:0:0:
192,192,59585,128,0,60054:0:0:0:0:
448,192,60054,1,0,0:0:0:0:
64,192,60544,1,0,0:0:0:0:
192,192,61013,1,0,0:0:0:0:
320,192,61473,1,0,0:0:0:0:
448,192,61473,1,0,0:0:0:0:
192,192,61707,1,0,0:0:0:0:
64,192,61707,1,0,0:0:0:0:
64,192,61929,1,0,0:0:0:0:
448,192,61929,1,0,0:0:0:0:
192,192,62397,1,0,0:0:0:0:
448,192,62397,1,0,0:0:0:0:
320,192,62866,1,0,0:0:0:0:
64,192,63335,1,0,0:0:0:0:
192,192,63335,1,0,0:0:0:0:
448,192,63804,1,0,0:0:0:0:
192,192,64272,1,0,0:0:0:0:
320,192,64272,1,0,0:0:0:0:
64,192,64741,1,0,0:0:0:0:
192,192,65210,1,0,0:0:0:0:
448,192,65210,1,0,0:0:0:0:
320,192,65679,1,0,0:0:0:0:
448,192,66147,1,0,0:0:0:0:
64,192,66147,1,0,0:0:0:0:
192,192,66616,1,0,0:0:0:0:
64,192,67085,1,0,0:0:0:0:
320,192,67085,1,0,0:0:0:0:
448,192,67554,1,0,0:0:0:0:
320,192,68022,1,0,0:0:0:0:
64,192,68022,1,0,0:0:0:0:
192,192,68491,1,0,0:0:0:0:
320,192,68960,1,0,0:0:0:0:
448,192,68960,1,0,0:0:0:0:
64,192,69429,1,0,0:0:0:0:
192,192,69429,1,0,0:0:0:0:
320,192,69897,1,0,0:0:0:0:
64,192,70366,1,0,0:0:0:0:
448,192,70366,1,0,0:0:0:0:
320,192,70835,1,0,0:0:0:0:
448,192,71304,1,0,0:0:0:0:
192,192,71304,1,0,0:0:0:0:
64,192,71772,1,0,0:0:0:0:
192,192,72241,1,0,0:0:0:0:
320,192,72241,1,0,0:0:0:0:
448,192,72710,1,0,0:0:0:0:
64,192,73179,1,0,0:0:0:0:
320,192,73179,1,0,0:0:0:0:
192,192,73647,1,0,0:0:0:0:
64,192,74116,1,0,0:0:0:0:
448,192,74116,1,0,0:0:0:0:
320,192,74585,1,0,0:0:0:0:
192,192,75054,1,0,0:0:0:0:
448,192,75054,1,0,0:0:0:0:
64,192,75522,1,0,0:0:0:0:
192,192,75991,1,0,0:0:0:0:
320,192,75991,1,0,0:0:0:0:
448,192,76460,1,0,0:0:0:0:
448,192,76929,1,0,0:0:0:0:
320,192,76929,1,0,0:0:0:0:
64,192,76929,1,0,0:0:0:0:
192,192,77397,1,0,0:0:0:0:
448,192,77397,1,0,0:0:0:0:
320,192,77866,1,0,0:0:0:0:
64,192,77866,1,0,0:0:0:0:
192,192,78335,1,0,0:0:0:0:
320,192,78335,1,0,0:0:0:0:
64,192,78804,1,0,0:0:0:0:
448,192,78804,1,0,0:0:0:0:
320,192,79272,1,0,0:0:0:0:
448,192,79272,1,0,0:0:0:0:
192,192,79741,1,0,0:0:0:0:
64,192,79741,1,0,0:0:0:0:
192,192,80210,1,0,0:0:0:0:
448,192,80210,1,0,0:0:0:0:
320,192,80679,1,0,0:0:0:0:
192,192,80679,1,0,0:0:0:0:
64,192,81147,1,0,0:0:0:0:
320,192,81147,1,0,0:0:0:0:
64,192,81616,1,0,0:0:0:0:
448,192,81616,1,0,0:0:0:0:
192,192,82085,1,0,0:0:0:0:
320,192,82085,1,0,0:0:0:0:
320,192,82554,1,0,0:0:0:0:
64,192,82554,1,0,0:0:0:0:
192,192,83022,1,0,0:0:0:0:
448,192,83022,1,0,0:0:0:0:
448,192,83491,1,0,0:0:0:0:
64,192,83491,1,0,0:0:0:0:
192,192,83960,1,0,0:0:0:0:
448,192,83960,1,0,0:0:0:0:
320,192,84429,1,0,0:0:0:0:
192,192,84429,1,0,0:0:0:0:
64,192,84897,1,0,0:0:0:0:
320,192,84897,1,0,0:0:0:0:
64,192,85366,1,0,0:0:0:0:
448,192,85366,1,0,0:0:0:0:
192,192,85835,1,0,0:0:0:0:
320,192,85835,1,0,0:0:0:0:
320,192,86304,1,0,0:0:0:0:
64,192,86304,1,0,0:0:0:0:
192,192,86772,1,0,0:0:0:0:
448,192,86772,1,0,0:0:0:0:
448,192,87241,1,0,0:0:0:0:
64,192,87241,1,0,0:0:0:0:
448,192,87710,1,0,0:0:0:0:
192,192,87710,1,0,0:0:0:0:
192,192,88179,1,0,0:0:0:0:
320,192,88179,1,0,0:0:0:0:
320,192,88647,1,0,0:0:0:0:
64,192,88647,1,0,0:0:0:0:
448,192,89116,1,0,0:0:0:0:
64,192,89116,1,0,0:0:0:0:
320,192,89585,1,0,0:0:0:0:
192,192,89585,1,0,0:0:0:0:
64,192,90054,1,0,0:0:0:0:
320,192,90054,1,0,0:0:0:0:
448,192,90522,1,0,0:0:0:0:
192,192,90522,1,0,0:0:0:0:
64,192,90991,1,0,0:0:0:0:
448,192,90991,1,0,0:0:0:0:
192,192,91460,1,0,0:0:0:0:
448,192,91460,1,0,0:0:0:0:
320,192,91929,1,0,0:0:0:0:
64,192,91929,128,0,92397:0:0:0:0:
192,192,92397,128,0,92866:0:0:0:0:
320,192,92866,128,0,93335:0:0:0:0:
448,192,93335,128,0,93804:0:0:0:0:
192,192,93804,128,0,94272:0:0:0:0:
64,192,94272,128,0,94741:0:0:0:0:
320,192,94741,128,0,95210:0:0:0:0:
448,192,95210,128,0,95679:0:0:0:0:
64,192,95210,1,0,0:0:0:0:
192,192,95679,1,0,0:0:0:0:
320,192,95679,1,0,0:0:0:0:
64,192,96147,1,0,0:0:0:0:
192,192,96147,1,0,0:0:0:0:
320,192,96616,1,0,0:0:0:0:
448,192,96616,1,0,0:0:0:0:
192,192,97085,1,0,0:0:0:0:
320,192,97085,1,0,0:0:0:0:
64,192,97554,1,0,0:0:0:0:
448,192,97554,1,0,0:0:0:0:
64,192,98022,1,0,0:0:0:0:
320,192,98022,1,0,0:0:0:0:
192,192,98491,1,0,0:0:0:0:
448,192,98491,1,0,0:0:0:0:
192,192,98960,1,0,0:0:0:0:
320,192,98960,1,0,0:0:0:0:
448,192,99429,1,0,0:0:0:0:
64,192,99429,1,0,0:0:0:0:
64,192,99897,1,0,0:0:0:0:
320,192,99897,1,0,0:0:0:0:
192,192,100366,1,0,0:0:0:0:
448,192,100366,1,0,0:0:0:0:
320,192,100835,1,0,0:0:0:0:
192,192,100835,1,0,0:0:0:0:
64,192,101304,1,0,0:0:0:0:
448,192,101304,1,0,0:0:0:0:
320,192,101772,1,0,0:0:0:0:
448,192,101772,1,0,0:0:0:0:
192,192,102241,1,0,0:0:0:0:
64,192,102241,1,0,0:0:0:0:
192,192,102710,1,0,0:0:0:0:
320,192,102710,1,0,0:0:0:0:
448,192,103179,1,0,0:0:0:0:
64,192,103179,1,0,0:0:0:0:
64,192,103647,1,0,0:0:0:0:
192,192,103647,1,0,0:0:0:0:
320,192,104116,1,0,0:0:0:0:
448,192,104116,1,0,0:0:0:0:
448,192,104585,1,0,0:0:0:0:
192,192,104585,1,0,0:0:0:0:
64,192,105054,1,0,0:0:0:0:
320,192,105054,1,0,0:0:0:0:
192,192,105522,1,0,0:0:0:0:
320,192,105522,1,0,0:0:0:0:
192,192,105991,1,0,0:0:0:0:
448,192,105991,1,0,0:0:0:0:
320,192,106460,1,0,0:0:0:0:
64,192,106460,1,0,0:0:0:0:
64,192,106929,1,0,0:0:0:0:
448,192,106929,1,0,0:0:0:0:
192,192,107397,1,0,0:0:0:0:
320,192,107397,1,0,0:0:0:0:
64,192,107866,1,0,0:0:0:0:
320,192,107866,1,0,0:0:0:0:
448,192,108335,1,0,0:0:0:0:
192,192,108335,1,0,0:0:0:0:
64,192,108804,128,0,109272:0:0:0:0:
448,192,109272,128,0,109741:0:0:0:0:
192,192,109741,128,0,110210:0:0:0:0:
320,192,110210,128,0,110679:0:0:0:0:
64,192,110679,1,0,0:0:0:0:
192,192,110679,1,0,0:0:0:0:
64,192,111147,1,0,0:0:0:0:
192,192,111147,1,0,0:0:0:0:
320,192,111616,1,0,0:0:0:0:
448,192,111616,1,0,0:0:0:0:
320,192,112085,1,0,0:0:0:0:
448,192,112085,1,0,0:0:0:0:
64,192,112554,1,0,0:0:0:0:
448,192,112554,1,0,0:0:0:0:
64,192,113022,1,0,0:0:0:0:
320,192,113022,1,0,0:0:0:0:
192,192,113491,1,0,0:0:0:0:
448,192,113491,1,0,0:0:0:0:
192,192,113960,1,0,0:0:0:0:
320,192,113960,1,0,0:0:0:0:
448,192,114429,1,0,0:0:0:0:
64,192,114429,1,0,0:0:0:0:
64,192,114897,1,0,0:0:0:0:
448,192,114897,1,0,0:0:0:0:
192,192,115366,1,0,0:0:0:0:
320,192,115366,1,0,0:0:0:0:
320,192,115835,1,0,0:0:0:0:
192,192,115835,1,0,0:0:0:0:
64,192,116304,1,0,0:0:0:0:
448,192,116304,1,0,0:0:0:0:
320,192,116772,1,0,0:0:0:0:
448,192,116772,1,0,0:0:0:0:
192,192,117241,1,0,0:0:0:0:
64,192,117241,1,0,0:0:0:0:
192,192,117710,1,0,0:0:0:0:
320,192,117710,1,0,0:0:0:0:
320,192,118179,1,0,0:0:0:0:
64,192,118179,1,0,0:0:0:0:
192,192,118647,1,0,0:0:0:0:
448,192,118647,1,0,0:0:0:0:
64,192,119116,1,0,0:0:0:0:
320,192,119116,1,0,0:0:0:0:
448,192,119585,1,0,0:0:0:0:
192,192,119585,1,0,0:0:0:0:
64,192,120054,1,0,0:0:0:0:
320,192,120054,1,0,0:0:0:0:
192,192,120522,1,0,0:0:0:0:
320,192,120522,1,0,0:0:0:0:
192,192,120991,1,0,0:0:0:0:
448,192,120991,1,0,0:0:0:0:
192,192,121460,1,0,0:0:0:0:
64,192,121460,1,0,0:0:0:0:
64,192,121929,1,0,0:0:0:0:
448,192,121929,1,0,0:0:0:0:
192,192,122397,1,0,0:0:0:0:
320,192,122397,1,0,0:0:0:0:
64,192,122866,1,0,0:0:0:0:
320,192,122866,1,0,0:0:0:0:
448,192,123335,1,0,0:0:0:0:
192,192,123335,1,0,0:0:0:0:
320,192,123814,1,0,0:0:0:0:
64,192,123814,128,0,124282:0:0:0:0:
192,192,124282,128,0,124751:0:0:0:0:
448,192,124751,128,0,124985:0:0:0:0:
320,192,124985,1,0,0:0:0:0:
64,192,124985,1,0,0:0:0:0:
192,192,125220,1,0,0:0:0:0:
64,192,125679,128,0,126616:0:0:0:0:
320,192,126616,128,0,127554:0:0:0:0:
448,192,127554,128,0,129429:0:0:0:0:
192,192,129429,128,0,130366:0:0:0:0:
64,192,130366,128,0,131304:0:0:0:0:
320,192,131304,128,0,132241:0:0:0:0:
448,192,132241,128,0,133179:0:0:0:0:
192,192,133179,128,0,134116:0:0:0:0:
64,192,134116,128,0,135054:0:0:0:0:
320,192,135054,128,0,136929:0:0:0:0:
448,192,136929,128,0,137866:0:0:0:0:
320,192,137866,128,0,138804:0:0:0:0:
64,192,138804,128,0,140679:0:0:0:0:
192,192,140679,1,0,0:0:0:0:
320,192,140679,128,0,141147:0:0:0:0:
448,192,141147,128,0,141616:0:0:0:0:
320,192,141616,128,0,142085:0:0:0:0:
64,192,142085,128,0,142554:0:0:0:0:
192,192,142554,128,0,143022:0:0:0:0:
448,192,143022,128,0,143491:0:0:0:0:
320,192,143491,128,0,143960:0:0:0:0:
192,192,143960,128,0,144429:0:0:0:0:
320,192,144429,128,0,144897:0:0:0:0:
64,192,144897,128,0,145366:0:0:0:0:
192,192,145366,128,0,145835:0:0:0:0:
448,192,145835,128,0,146304:0:0:0:0:
320,192,146304,128,0,146772:0:0:0:0:
64,192,146772,128,0,147241:0:0:0:0:
192,192,147241,128,0,147710:0:0:0:0:
448,192,147710,128,0,148179:0:0:0:0:
64,192,148179,128,0,148647:0:0:0:0:
320,192,148647,128,0,149116:0:0:0:0:
192,192,149116,128,0,149585:0:0:0:0:
448,192,149585,128,0,150054:0:0:0:0:
320,192,150054,128,0,150522:0:0:0:0:
192,192,150522,128,0,150991:0:0:0:0:
64,192,150991,128,0,151460:0:0:0:0:
320,192,151460,128,0,151929:0:0:0:0:
192,192,151929,128,0,152397:0:0:0:0:
448,192,152397,128,0,152866:0:0:0:0:
64,192,152866,128,0,153335:0:0:0:0:
192,192,153335,128,0,153804:0:0:0:0:
64,192,153804,128,0,154741:0:0:0:0:
448,192,154741,1,0,0:0:0:0:
64,192,155210,1,0,0:0:0:0:
320,192,155210,1,0,0:0:0:0:
192,192,155444,1,0,0:0:0:0:
